model,task_id,outcome_category,failure_type,success,sloc,raw_lines,char_count,valid_syntax,ast_nodes,ast_depth,num_loops,num_conditionals,num_functions,num_assignments,cyclomatic_complexity
labs-leanstral-1-5-1,1a2e2828,semantic_recovery,none,True,25,35,1136,True,264,13,2,6,1,7,12
labs-leanstral-1-5-1,1a6449f1,both_failed,representation_ceiling,False,19,26,750,True,230,12,4,2,1,7,7
labs-leanstral-1-5-1,1acc24af,both_failed,representation_ceiling,False,29,40,1054,True,345,12,6,5,1,10,14
labs-leanstral-1-5-1,1c02dbbe,both_failed,representation_ceiling,False,28,38,1387,True,379,13,6,3,1,15,10
labs-leanstral-1-5-1,1c0d0a4b,both_failed,representation_ceiling,False,33,48,1772,True,381,12,8,8,1,12,19
labs-leanstral-1-5-1,1c56ad9f,both_failed,representation_ceiling,False,27,40,1241,True,355,12,6,3,1,15,11
labs-leanstral-1-5-1,1d0a4b61,both_failed,representation_ceiling,False,23,26,907,True,209,13,3,5,1,6,9
labs-leanstral-1-5-1,1d398264,both_failed,representation_ceiling,False,42,64,1956,True,462,11,11,9,1,17,22
labs-leanstral-1-5-1,1da012fc,both_failed,representation_ceiling,False,45,60,2068,True,508,15,8,5,1,20,18
labs-leanstral-1-5-1,1e81d6f9,both_failed,representation_ceiling,False,25,31,1106,True,283,14,4,7,1,9,17
labs-leanstral-1-5-1,1e97544e,both_failed,representation_ceiling,False,31,48,1449,True,266,10,5,4,1,16,10
labs-leanstral-1-5-1,2037f2c7,both_failed,representation_ceiling,False,32,45,1541,True,373,12,4,5,1,13,16
labs-leanstral-1-5-1,2072aba6,both_correct,none,True,18,24,791,True,287,13,2,2,1,12,5
labs-leanstral-1-5-1,20818e16,both_failed,representation_ceiling,False,55,73,2522,True,745,14,11,6,1,28,21
labs-leanstral-1-5-1,20981f0e,both_failed,representation_ceiling,False,39,60,2302,True,726,17,9,11,1,16,27
labs-leanstral-1-5-1,212895b5,both_failed,representation_ceiling,False,39,50,1854,True,518,14,4,11,1,18,23
labs-leanstral-1-5-1,21f83797,both_failed,representation_ceiling,False,29,47,1569,True,370,12,7,2,1,16,10
labs-leanstral-1-5-1,22a4bbc2,both_failed,representation_ceiling,False,13,18,638,True,190,12,2,3,1,5,8
labs-leanstral-1-5-1,25094a63,both_failed,representation_ceiling,False,32,46,1577,True,291,14,9,5,1,10,15
labs-leanstral-1-5-1,2546ccf6,both_failed,representation_ceiling,False,30,44,1366,True,374,11,4,7,1,15,13
labs-leanstral-1-5-1,256b0a75,both_failed,representation_ceiling,False,23,36,1092,True,290,12,5,3,1,10,10
labs-leanstral-1-5-1,2685904e,both_failed,representation_ceiling,False,41,58,2206,True,374,12,9,10,1,15,21
labs-leanstral-1-5-1,2697da3f,both_failed,representation_ceiling,False,42,71,2444,True,492,13,10,6,1,20,20
labs-leanstral-1-5-1,2753e76c,both_failed,representation_ceiling,False,28,36,1101,True,271,11,7,3,1,12,11
labs-leanstral-1-5-1,27a77e38,both_failed,representation_ceiling,False,12,22,685,True,145,10,1,2,1,6,4
labs-leanstral-1-5-1,27f8ce4f,semantic_recovery,none,True,30,45,1534,True,368,14,8,3,1,14,14
labs-leanstral-1-5-1,281123b4,both_failed,representation_ceiling,False,37,83,2731,True,203,9,1,9,1,21,11
labs-leanstral-1-5-1,292dd178,both_failed,representation_ceiling,False,29,47,1830,True,525,12,5,5,1,11,15
labs-leanstral-1-5-1,29700607,both_failed,representation_ceiling,False,27,40,1109,True,321,12,5,5,1,10,14
labs-leanstral-1-5-1,2a5f8217,both_failed,representation_ceiling,False,23,31,738,True,170,10,4,4,1,6,10
labs-leanstral-1-5-1,2b01abd0,both_failed,representation_ceiling,False,25,36,914,True,220,12,5,4,1,11,10
labs-leanstral-1-5-1,2c0b0aff,both_failed,representation_ceiling,False,31,43,1160,True,319,10,6,4,1,12,13
labs-leanstral-1-5-1,2c737e39,both_failed,representation_ceiling,False,53,73,2844,True,592,14,15,12,1,15,28
labs-leanstral-1-5-1,2f0c5170,both_failed,representation_ceiling,False,23,34,1049,True,322,10,6,2,1,12,10
labs-leanstral-1-5-1,310f3251,both_failed,representation_ceiling,False,19,26,769,True,152,11,4,3,1,3,9
labs-leanstral-1-5-1,3194b014,semantic_recovery,none,True,33,46,1420,True,413,12,5,6,1,10,14
labs-leanstral-1-5-1,319f2597,both_failed,representation_ceiling,False,25,35,1085,True,287,12,6,3,1,11,13
labs-leanstral-1-5-1,31adaf00,both_failed,representation_ceiling,False,19,23,715,True,251,13,2,6,1,9,13
labs-leanstral-1-5-1,31d5ba1a,both_failed,representation_ceiling,False,14,63,2656,True,160,10,2,2,1,7,6
labs-leanstral-1-5-1,32e9702f,both_failed,representation_ceiling,False,28,38,1193,True,286,13,4,6,1,10,15
labs-leanstral-1-5-1,332efdb3,semantic_recovery,none,True,15,18,407,True,130,10,2,2,1,4,7
labs-leanstral-1-5-1,3391f8c0,both_failed,representation_ceiling,False,20,32,652,True,137,10,2,1,1,6,4
labs-leanstral-1-5-1,33b52de3,both_failed,representation_ceiling,False,19,23,609,True,173,12,2,4,1,10,7
labs-leanstral-1-5-1,3490cc26,both_failed,representation_ceiling,False,50,73,2496,True,606,14,8,8,1,24,22
labs-leanstral-1-5-1,34b99a2b,both_failed,representation_ceiling,False,14,17,634,True,179,10,1,0,1,10,6
labs-leanstral-1-5-1,351d6448,both_failed,representation_ceiling,False,16,24,932,True,189,12,2,3,1,5,7
labs-leanstral-1-5-1,358ba94e,both_failed,representation_ceiling,False,60,84,2863,True,679,15,10,10,1,28,25
labs-leanstral-1-5-1,37d3e8b2,both_failed,representation_ceiling,False,53,64,2156,True,634,15,6,8,1,32,24
labs-leanstral-1-5-1,3979b1a8,both_failed,representation_ceiling,False,29,39,1067,True,263,10,3,2,1,10,6
labs-leanstral-1-5-1,3a301edc,both_failed,representation_ceiling,False,27,39,1235,True,324,11,6,4,1,13,12
labs-leanstral-1-5-1,3b4c2228,both_failed,representation_ceiling,False,12,20,602,True,114,10,3,2,1,4,6
labs-leanstral-1-5-1,3d31c5b3,both_failed,representation_ceiling,False,32,38,1385,True,283,14,2,7,1,8,15
labs-leanstral-1-5-1,3ed85e70,both_failed,representation_ceiling,False,28,47,1541,True,379,10,6,3,1,15,12
labs-leanstral-1-5-1,3ee1011a,both_failed,representation_ceiling,False,36,48,1454,True,425,12,6,4,1,16,12
labs-leanstral-1-5-1,3f23242b,both_failed,representation_ceiling,False,29,40,1145,True,281,13,4,8,1,11,14
labs-leanstral-1-5-1,40f6cd08,both_failed,representation_ceiling,False,28,44,1235,True,313,10,3,2,1,19,6
labs-leanstral-1-5-1,414297c0,both_failed,representation_ceiling,False,24,38,1368,True,266,13,4,4,1,7,9
labs-leanstral-1-5-1,423a55dc,both_failed,representation_ceiling,False,39,55,1888,True,500,11,8,6,1,22,17
chigwell/claude-sonnet-5,00576224,both_correct,none,True,6,12,469,True,103,9,0,0,1,4,1
chigwell/claude-sonnet-5,009d5c81,both_correct,none,True,40,61,1923,True,392,13,4,8,1,22,13
chigwell/claude-sonnet-5,00dbd492,semantic_recovery,none,True,45,65,3030,True,443,19,10,10,1,15,25
chigwell/claude-sonnet-5,03560426,both_correct,none,True,40,59,1829,True,403,11,5,3,1,21,10
chigwell/claude-sonnet-5,05a7bcf2,both_failed,representation_ceiling,False,45,65,2235,True,447,14,5,10,1,18,20
chigwell/claude-sonnet-5,0607ce86,both_correct,none,True,66,86,2909,True,668,13,14,14,1,25,32
chigwell/claude-sonnet-5,0692e18c,both_correct,none,True,28,38,1246,True,245,14,8,4,1,8,13
chigwell/claude-sonnet-5,070dd51e,semantic_recovery,none,True,33,46,1700,True,382,12,10,4,1,16,15
chigwell/claude-sonnet-5,08573cc6,both_failed,representation_ceiling,False,55,86,2540,True,614,10,6,10,2,30,19
chigwell/claude-sonnet-5,0934a4d8,both_failed,representation_ceiling,False,26,38,1385,True,311,11,5,2,1,13,9
chigwell/claude-sonnet-5,09c534e7,semantic_recovery,none,True,48,69,2467,True,521,13,13,8,1,16,26
chigwell/claude-sonnet-5,0a1d4ef5,semantic_recovery,none,True,67,98,3477,True,663,13,13,7,1,26,25
chigwell/claude-sonnet-5,0a2355a6,both_failed,representation_ceiling,False,33,54,1733,True,423,12,7,2,2,17,12
chigwell/claude-sonnet-5,0b17323b,both_correct,none,True,31,46,1255,True,333,10,4,4,1,16,10
chigwell/claude-sonnet-5,0bb8deee,semantic_recovery,none,True,82,108,3515,True,810,12,10,13,4,34,26
chigwell/claude-sonnet-5,0becf7df,semantic_recovery,none,True,16,26,829,True,229,11,2,2,1,4,6
chigwell/claude-sonnet-5,0c786b71,semantic_recovery,none,True,8,15,512,True,86,9,1,0,1,4,2
chigwell/claude-sonnet-5,0c9aba6e,semantic_recovery,none,True,18,24,734,True,162,10,3,2,1,6,7
chigwell/claude-sonnet-5,0d87d2a6,both_failed,spurious_overfitting,False,57,78,3051,True,719,14,14,6,1,27,25
chigwell/claude-sonnet-5,0e671a1a,both_correct,none,True,36,64,1867,True,386,11,6,5,1,23,12
chigwell/claude-sonnet-5,0f63c0b9,semantic_recovery,none,True,37,59,1806,True,375,13,6,6,1,18,15
chigwell/claude-sonnet-5,103eff5b,both_failed,representation_ceiling,False,63,86,2924,True,607,13,13,10,2,33,29
chigwell/claude-sonnet-5,11e1fe23,both_failed,spurious_overfitting,False,30,51,1551,True,366,12,3,5,1,18,12
chigwell/claude-sonnet-5,12422b43,both_correct,none,True,17,26,926,True,175,11,3,3,1,8,7
chigwell/claude-sonnet-5,12997ef3,both_correct,none,True,40,56,1815,True,507,14,12,3,1,13,17
chigwell/claude-sonnet-5,12eac192,semantic_recovery,none,True,46,65,2427,True,582,14,7,6,2,20,21
chigwell/claude-sonnet-5,136b0064,both_failed,representation_ceiling,False,58,80,2619,True,475,12,11,11,1,24,23
chigwell/claude-sonnet-5,13713586,both_correct,none,True,87,113,4172,True,773,16,14,19,1,28,44
chigwell/claude-sonnet-5,137f0df0,semantic_recovery,none,True,57,84,3251,True,675,14,6,12,1,30,25
chigwell/claude-sonnet-5,140c817e,semantic_recovery,none,True,29,48,1416,True,397,11,6,9,1,11,20
chigwell/claude-sonnet-5,14754a24,both_failed,representation_ceiling,False,48,67,2546,True,529,15,11,11,1,18,27
chigwell/claude-sonnet-5,15113be4,both_failed,representation_ceiling,False,39,56,2070,True,478,14,8,6,1,18,16
chigwell/claude-sonnet-5,15663ba9,both_failed,representation_ceiling,False,43,61,2613,True,530,19,2,17,1,15,35
chigwell/claude-sonnet-5,15696249,both_correct,none,True,21,28,1099,True,273,14,8,2,1,7,11
chigwell/claude-sonnet-5,16b78196,both_failed,representation_ceiling,False,69,99,2819,True,656,12,14,14,1,32,33
chigwell/claude-sonnet-5,17b80ad2,both_failed,representation_ceiling,False,31,46,1440,True,290,12,6,7,1,9,16
chigwell/claude-sonnet-5,17cae0c1,both_failed,spurious_overfitting,False,44,57,1707,True,346,15,6,9,1,11,16
chigwell/claude-sonnet-5,18419cfa,semantic_recovery,none,True,61,84,3410,True,729,13,9,11,2,25,27
chigwell/claude-sonnet-5,184a9768,both_failed,representation_ceiling,False,111,143,5934,True,1453,14,16,16,1,59,42
chigwell/claude-sonnet-5,195ba7dc,both_correct,none,True,23,31,1030,True,223,11,4,2,1,8,8
chigwell/claude-sonnet-5,1990f7a8,semantic_recovery,none,True,79,106,3581,True,878,13,12,11,1,38,29
chigwell/claude-sonnet-5,19bb5feb,both_correct,none,True,33,48,1679,True,415,11,6,3,1,21,11
chigwell/claude-sonnet-5,1a2e2828,both_correct,none,True,26,38,1306,True,328,12,5,5,1,11,14
chigwell/claude-sonnet-5,1a6449f1,both_correct,none,True,47,66,2849,True,528,18,13,10,1,11,27
chigwell/claude-sonnet-5,1acc24af,both_failed,representation_ceiling,False,54,78,3548,True,618,18,11,16,1,17,30
chigwell/claude-sonnet-5,1c02dbbe,semantic_recovery,none,True,55,87,3424,True,612,11,10,8,1,32,21
chigwell/claude-sonnet-5,1c0d0a4b,semantic_recovery,none,True,28,40,1297,True,239,12,5,7,1,8,14
chigwell/claude-sonnet-5,1c56ad9f,both_failed,representation_ceiling,False,51,71,2506,True,510,12,9,10,1,21,21
chigwell/claude-sonnet-5,1d0a4b61,both_failed,representation_ceiling,False,45,69,2572,True,478,14,8,8,1,21,17
chigwell/claude-sonnet-5,1d398264,semantic_recovery,none,True,58,75,3391,True,522,18,11,15,1,20,29
chigwell/claude-sonnet-5,1da012fc,both_failed,spurious_overfitting,False,50,64,2283,True,579,14,9,9,2,18,23
chigwell/claude-sonnet-5,1e81d6f9,both_failed,representation_ceiling,False,27,36,1369,True,292,12,7,6,1,8,16
chigwell/claude-sonnet-5,1e97544e,both_failed,representation_ceiling,False,41,59,2010,True,406,12,7,9,1,15,19
chigwell/claude-sonnet-5,2037f2c7,semantic_recovery,none,True,66,100,3013,True,909,11,9,6,3,37,20
chigwell/claude-sonnet-5,2072aba6,both_correct,none,True,15,22,807,True,242,11,2,1,1,9,4
chigwell/claude-sonnet-5,20818e16,both_failed,representation_ceiling,False,56,80,2712,True,559,12,8,7,1,25,17
chigwell/claude-sonnet-5,20981f0e,both_correct,none,True,53,78,2638,True,578,13,10,7,1,28,19
chigwell/claude-sonnet-5,212895b5,both_failed,representation_ceiling,False,61,92,3236,True,620,12,9,15,1,29,31
chigwell/claude-sonnet-5,21f83797,both_correct,none,True,30,46,1533,True,336,12,10,3,1,13,15
chigwell/claude-sonnet-5,22a4bbc2,both_failed,representation_ceiling,False,33,47,1503,True,316,11,6,5,1,15,14
chigwell/claude-sonnet-5,25094a63,both_failed,spurious_overfitting,False,40,55,2007,True,331,13,8,6,1,16,16
chigwell/claude-sonnet-5,2546ccf6,both_failed,representation_ceiling,False,80,107,3656,True,852,13,13,13,3,34,35
chigwell/claude-sonnet-5,256b0a75,both_failed,representation_ceiling,False,70,95,3269,True,696,13,16,16,1,22,34
chigwell/claude-sonnet-5,2685904e,semantic_recovery,none,True,21,38,1192,True,200,10,4,3,1,10,8
chigwell/claude-sonnet-5,2697da3f,semantic_recovery,none,True,51,74,2281,True,599,11,17,1,1,24,19
chigwell/claude-sonnet-5,2753e76c,semantic_recovery,none,True,47,69,2510,True,527,14,7,7,1,21,18
chigwell/claude-sonnet-5,27a77e38,both_failed,spurious_overfitting,False,22,37,1073,True,219,11,2,4,1,10,8
chigwell/claude-sonnet-5,27f8ce4f,both_correct,none,True,22,31,1000,True,252,11,7,1,1,11,9
chigwell/claude-sonnet-5,281123b4,both_correct,none,True,35,50,1568,True,327,11,7,2,1,17,11
chigwell/claude-sonnet-5,292dd178,semantic_recovery,none,True,61,91,2977,True,699,12,12,10,4,20,26
chigwell/claude-sonnet-5,29700607,semantic_recovery,none,True,48,70,2688,True,649,13,10,9,1,22,23
chigwell/claude-sonnet-5,2a5f8217,semantic_recovery,none,True,47,61,2114,True,501,13,6,7,3,18,16
chigwell/claude-sonnet-5,2b01abd0,semantic_recovery,none,True,62,82,2830,True,588,14,12,19,1,22,37
chigwell/claude-sonnet-5,2c0b0aff,both_failed,representation_ceiling,False,74,104,4355,True,829,16,10,12,1,39,29
chigwell/claude-sonnet-5,2c737e39,semantic_recovery,none,True,58,83,2697,True,658,11,7,11,3,23,23
chigwell/claude-sonnet-5,2f0c5170,both_correct,none,True,76,101,3707,True,742,14,13,10,1,42,27
chigwell/claude-sonnet-5,310f3251,semantic_recovery,none,True,27,39,1537,True,317,14,8,4,1,13,13
chigwell/claude-sonnet-5,3194b014,both_failed,representation_ceiling,False,42,60,2377,True,410,16,10,8,1,18,25
chigwell/claude-sonnet-5,319f2597,both_correct,none,True,17,26,768,True,175,11,4,3,1,6,9
chigwell/claude-sonnet-5,31adaf00,both_failed,representation_ceiling,False,45,58,2110,True,579,13,8,6,4,19,18
chigwell/claude-sonnet-5,31d5ba1a,both_correct,none,True,13,23,683,True,133,10,2,0,1,7,3
chigwell/claude-sonnet-5,32e9702f,both_correct,none,True,7,9,340,True,77,9,1,0,1,3,2
chigwell/claude-sonnet-5,332efdb3,both_correct,none,True,13,15,422,True,120,12,2,1,1,4,4
chigwell/claude-sonnet-5,3391f8c0,both_failed,representation_ceiling,False,44,63,2043,True,430,12,7,7,4,14,15
chigwell/claude-sonnet-5,33b52de3,both_correct,none,True,52,74,2455,True,590,12,6,8,1,20,15
chigwell/claude-sonnet-5,3490cc26,both_failed,representation_ceiling,False,54,71,2654,True,688,14,10,11,2,22,29
chigwell/claude-sonnet-5,34b99a2b,both_correct,none,True,15,24,733,True,115,10,2,1,1,6,4
chigwell/claude-sonnet-5,351d6448,both_failed,spurious_overfitting,False,51,69,2422,True,543,12,8,8,1,24,18
chigwell/claude-sonnet-5,358ba94e,both_failed,representation_ceiling,False,46,65,2047,True,416,14,11,9,1,15,23
chigwell/claude-sonnet-5,37d3e8b2,both_failed,representation_ceiling,False,55,79,2664,True,568,11,5,7,2,22,20
chigwell/claude-sonnet-5,3979b1a8,both_correct,none,True,28,48,1487,True,252,9,3,0,1,10,4
chigwell/claude-sonnet-5,3a301edc,semantic_recovery,none,True,50,75,2697,True,631,12,8,7,1,30,17
chigwell/claude-sonnet-5,3b4c2228,both_correct,none,True,23,32,976,True,308,12,5,3,1,10,11
chigwell/claude-sonnet-5,3d31c5b3,both_correct,none,True,24,33,844,True,183,10,3,1,1,10,5
chigwell/claude-sonnet-5,3ed85e70,both_failed,representation_ceiling,False,129,176,5251,True,1464,13,24,23,8,41,62
chigwell/claude-sonnet-5,3ee1011a,both_correct,none,True,46,61,2177,True,491,13,11,6,1,23,23
chigwell/claude-sonnet-5,3f23242b,both_correct,none,True,36,50,1628,True,431,12,9,8,1,16,18
chigwell/claude-sonnet-5,40f6cd08,both_failed,representation_ceiling,False,79,99,3564,True,918,14,20,8,5,34,33
chigwell/claude-sonnet-5,414297c0,semantic_recovery,none,True,66,92,3489,True,691,15,13,10,1,33,29
chigwell/claude-sonnet-5,423a55dc,semantic_recovery,none,True,24,37,1318,True,288,12,4,7,1,10,15
chigwell/grok-4.6,00576224,both_correct,none,True,11,11,322,True,108,8,1,0,1,7,2
chigwell/grok-4.6,009d5c81,both_correct,none,True,32,93,2729,True,377,12,4,7,1,16,13
chigwell/grok-4.6,00dbd492,both_correct,none,True,25,37,1662,True,438,16,5,5,1,12,17
chigwell/grok-4.6,03560426,both_correct,none,True,27,36,1190,True,354,12,5,2,1,17,8
chigwell/grok-4.6,05a7bcf2,both_correct,none,True,108,140,4605,True,1246,14,28,14,1,53,47
chigwell/grok-4.6,0607ce86,both_correct,none,True,82,94,4031,True,1034,14,25,5,1,42,31
chigwell/grok-4.6,0692e18c,both_correct,none,True,18,24,710,True,190,14,6,3,1,5,10
chigwell/grok-4.6,070dd51e,both_correct,none,True,25,33,1158,True,310,11,6,6,1,10,13
chigwell/grok-4.6,08573cc6,both_correct,none,True,35,43,1086,True,352,10,4,3,1,22,9
chigwell/grok-4.6,0934a4d8,both_failed,spurious_overfitting,False,66,80,2940,True,764,13,8,16,1,35,36
chigwell/grok-4.6,09c534e7,both_correct,none,True,45,55,1984,True,530,15,9,8,1,20,22
chigwell/grok-4.6,0a1d4ef5,both_correct,none,True,47,56,2002,True,595,14,6,6,1,19,15
chigwell/grok-4.6,0a2355a6,both_correct,none,True,61,78,3408,True,839,15,13,8,1,31,29
chigwell/grok-4.6,0b17323b,both_correct,none,True,19,29,860,True,243,10,3,2,1,11,7
chigwell/grok-4.6,0bb8deee,both_correct,none,True,42,50,1436,True,495,12,4,3,2,18,10
chigwell/grok-4.6,0becf7df,both_correct,none,True,17,20,479,True,196,10,2,1,1,5,5
chigwell/grok-4.6,0c786b71,both_correct,none,True,3,3,130,True,58,9,0,0,1,1,1
chigwell/grok-4.6,0c9aba6e,semantic_recovery,none,True,25,29,685,True,193,11,4,3,1,10,9
chigwell/grok-4.6,0d87d2a6,both_failed,spurious_overfitting,False,45,58,1985,True,574,15,13,7,1,17,24
chigwell/grok-4.6,0e671a1a,both_correct,none,True,28,36,1072,True,331,12,4,5,2,12,10
chigwell/grok-4.6,0f63c0b9,both_correct,none,True,20,26,768,True,302,13,4,2,1,9,8
chigwell/grok-4.6,103eff5b,both_correct,none,True,31,43,1293,True,452,12,2,0,1,25,3
chigwell/grok-4.6,11e1fe23,both_correct,none,True,25,33,943,True,340,12,3,2,1,16,6
chigwell/grok-4.6,12422b43,both_correct,none,True,14,22,644,True,171,11,2,1,1,8,4
chigwell/grok-4.6,12997ef3,both_correct,none,True,40,48,1546,True,463,14,8,3,1,17,12
chigwell/grok-4.6,12eac192,both_correct,none,True,22,26,971,True,337,14,5,3,1,10,11
chigwell/grok-4.6,136b0064,both_correct,none,True,55,69,2116,True,493,14,10,8,1,31,19
chigwell/grok-4.6,13713586,both_correct,none,True,45,56,1892,True,460,13,7,12,1,21,21
chigwell/grok-4.6,137f0df0,both_correct,none,True,28,40,1189,True,336,12,6,3,1,13,10
chigwell/grok-4.6,140c817e,both_correct,none,True,22,30,781,True,271,10,8,2,1,9,12
chigwell/grok-4.6,14754a24,both_correct,none,True,53,66,2323,True,674,13,10,8,2,24,23
chigwell/grok-4.6,15113be4,both_correct,none,True,38,51,1801,True,452,14,8,7,1,13,18
chigwell/grok-4.6,15663ba9,both_correct,none,True,38,47,1772,True,546,13,7,8,1,15,22
chigwell/grok-4.6,15696249,both_correct,none,True,14,19,584,True,183,12,5,2,1,3,8
chigwell/grok-4.6,16b78196,both_failed,spurious_overfitting,False,105,132,4799,True,1051,15,20,16,2,41,41
chigwell/grok-4.6,17b80ad2,both_correct,none,True,13,15,466,True,180,12,3,1,1,7,5
chigwell/grok-4.6,17cae0c1,both_correct,none,True,21,23,771,True,252,12,3,0,1,6,4
chigwell/grok-4.6,18419cfa,both_correct,none,True,45,54,1977,True,546,16,8,7,1,23,22
chigwell/grok-4.6,184a9768,both_correct,none,True,97,128,4435,True,1109,15,18,17,2,33,45
chigwell/grok-4.6,195ba7dc,both_correct,none,True,21,25,635,True,178,10,3,2,1,9,7
chigwell/grok-4.6,1990f7a8,both_correct,none,True,45,55,1944,True,622,16,8,4,2,19,17
chigwell/grok-4.6,19bb5feb,both_correct,none,True,22,30,902,True,268,10,2,1,1,12,4
chigwell/grok-4.6,1a2e2828,both_correct,none,True,12,17,525,True,171,12,2,2,1,4,7
chigwell/grok-4.6,1a6449f1,both_correct,none,True,27,34,1255,True,335,14,4,7,1,8,12
chigwell/grok-4.6,1acc24af,both_failed,spurious_overfitting,False,63,79,2735,True,684,14,10,7,3,26,20
chigwell/grok-4.6,1c02dbbe,both_correct,none,True,27,38,1372,True,439,11,7,1,1,16,10
chigwell/grok-4.6,1c0d0a4b,both_correct,none,True,11,13,366,True,139,12,2,1,1,5,5
chigwell/grok-4.6,1c56ad9f,both_correct,none,True,17,21,639,True,221,11,2,3,1,9,6
chigwell/grok-4.6,1d0a4b61,both_correct,none,True,25,28,902,True,223,13,4,5,1,8,11
chigwell/grok-4.6,1d398264,both_correct,none,True,22,31,925,True,267,10,3,1,1,15,7
chigwell/grok-4.6,1da012fc,both_failed,spurious_overfitting,False,44,60,2184,True,665,15,8,7,1,19,21
chigwell/grok-4.6,1e81d6f9,both_correct,none,True,18,23,735,True,201,12,4,4,1,6,12
chigwell/grok-4.6,1e97544e,both_correct,none,True,23,26,655,True,216,13,4,1,1,10,6
chigwell/grok-4.6,2037f2c7,both_correct,none,True,42,51,2026,True,706,16,7,5,1,21,19
chigwell/grok-4.6,2072aba6,both_correct,none,True,12,12,408,True,185,12,2,1,1,7,4
chigwell/grok-4.6,20818e16,both_correct,none,True,24,36,1416,True,429,12,6,0,1,14,7
chigwell/grok-4.6,20981f0e,both_correct,none,True,44,63,2007,True,565,12,7,4,1,27,13
chigwell/grok-4.6,212895b5,both_correct,none,True,56,67,2216,True,664,13,6,6,1,24,19
chigwell/grok-4.6,21f83797,both_correct,none,True,27,38,952,True,344,10,6,2,1,15,9
chigwell/grok-4.6,22a4bbc2,both_correct,none,True,16,22,771,True,185,12,4,3,1,5,8
chigwell/grok-4.6,25094a63,both_failed,spurious_overfitting,False,12,14,477,True,170,13,4,1,1,5,6
chigwell/grok-4.6,2546ccf6,semantic_recovery,none,True,81,105,3368,True,1083,15,9,16,5,33,37
chigwell/grok-4.6,256b0a75,both_correct,none,True,76,103,3911,True,979,16,17,16,1,23,46
chigwell/grok-4.6,2685904e,both_correct,none,True,21,32,1073,True,228,12,4,4,1,10,10
chigwell/grok-4.6,2697da3f,both_correct,none,True,33,54,1507,True,474,11,10,5,1,20,16
chigwell/grok-4.6,2753e76c,both_correct,none,True,28,32,1156,True,381,14,5,3,1,15,11
chigwell/grok-4.6,27a77e38,both_correct,none,True,17,26,701,True,185,10,3,1,1,10,5
chigwell/grok-4.6,27f8ce4f,both_correct,none,True,15,21,693,True,184,14,6,1,1,6,8
chigwell/grok-4.6,281123b4,both_correct,none,True,11,12,389,True,121,12,3,1,1,4,5
chigwell/grok-4.6,292dd178,both_correct,none,True,55,70,2297,True,685,14,15,7,1,28,25
chigwell/grok-4.6,29700607,both_correct,none,True,29,35,1006,True,278,11,7,4,1,12,12
chigwell/grok-4.6,2a5f8217,both_correct,none,True,44,54,1937,True,565,12,9,5,3,22,18
chigwell/grok-4.6,2b01abd0,both_correct,none,True,43,58,1656,True,415,12,6,8,1,22,17
chigwell/grok-4.6,2c0b0aff,both_correct,none,True,41,52,1943,True,560,15,7,5,1,20,17
chigwell/grok-4.6,2c737e39,both_correct,none,True,48,55,1588,True,473,14,9,10,1,18,25
chigwell/grok-4.6,2f0c5170,both_correct,none,True,58,76,2396,True,690,14,8,7,1,35,19
chigwell/grok-4.6,310f3251,both_correct,none,True,13,17,541,True,185,11,2,2,1,7,5
chigwell/grok-4.6,3194b014,both_correct,none,True,24,32,994,True,286,10,3,3,1,15,8
chigwell/grok-4.6,319f2597,both_correct,none,True,17,22,570,True,175,11,4,3,1,6,9
chigwell/grok-4.6,31adaf00,both_correct,none,True,12,14,487,True,185,14,5,1,1,4,7
chigwell/grok-4.6,31d5ba1a,both_correct,none,True,12,12,352,True,134,11,2,0,1,6,3
chigwell/grok-4.6,32e9702f,both_correct,none,True,10,12,375,True,131,11,2,2,1,4,5
chigwell/grok-4.6,332efdb3,semantic_recovery,none,True,12,12,359,True,125,9,2,2,1,4,5
chigwell/grok-4.6,3391f8c0,both_correct,none,True,61,71,2575,True,860,17,12,7,3,31,24
chigwell/grok-4.6,33b52de3,both_correct,none,True,33,43,1434,True,460,12,6,4,1,14,13
chigwell/grok-4.6,3490cc26,semantic_recovery,none,True,115,145,5725,True,1450,15,17,19,3,47,46
chigwell/grok-4.6,34b99a2b,both_correct,none,True,18,22,611,True,170,11,3,1,1,9,5
chigwell/grok-4.6,351d6448,both_failed,spurious_overfitting,False,68,89,3117,True,899,13,10,13,1,32,29
chigwell/grok-4.6,358ba94e,both_correct,none,True,33,44,1327,True,358,13,7,6,1,12,16
chigwell/grok-4.6,37d3e8b2,both_correct,none,True,45,58,2728,True,708,19,9,6,1,25,22
chigwell/grok-4.6,3979b1a8,both_correct,none,True,24,34,877,True,306,12,8,2,1,11,11
chigwell/grok-4.6,3a301edc,both_correct,none,True,44,65,2240,True,543,11,5,4,2,23,11
chigwell/grok-4.6,3b4c2228,both_correct,none,True,25,26,820,True,289,13,3,2,1,7,8
chigwell/grok-4.6,3d31c5b3,both_correct,none,True,21,22,607,True,179,13,2,4,1,6,7
chigwell/grok-4.6,3ed85e70,both_failed,spurious_overfitting,False,159,196,7282,True,1674,16,27,28,1,67,66
chigwell/grok-4.6,3ee1011a,both_correct,none,True,14,21,617,True,172,11,5,1,1,6,7
chigwell/grok-4.6,3f23242b,both_correct,none,True,42,58,1546,True,520,12,7,17,1,15,25
